MOD_RAZONA_CUANTITATIVO_PNAL,MOD_LECTURA_CRITICA_PNAL,MOD_COMPETEN_CIUDADA_PNAL,MOD_INGLES_PNAL,MOD_COMUNI_ESCRITA_PNAL,PUNT_GLOBAL,id_unico
4,59,41,3,17.0,124,245365
26,16,2,14,14.0,111,32671
91,67,75,82,82.0,178,173801
41,47,73,46,65.0,153,12956
93,61,56,64,31.0,162,55593
45,23,8,41,13.0,124,47889
58,62,56,44,65.0,155,158599
46,29,25,25,75.0,141,92113
55,86,68,80,54.0,165,161892
92,95,96,88,73.0,191,46483
69,35,55,80,55.0,157,15106
10,22,8,21,2.0,109,175211
22,22,36,39,54.0,134,130739
30,24,56,27,9.0,130,131821
57,68,94,81,56.0,168,126659
81,95,100,92,27.0,201,221726
44,43,40,56,50.0,146,178174
69,60,65,1,13.0,119,129325
85,71,94,55,46.0,168,135661
96,98,91,98,88.0,200,95939
26,35,34,37,54.0,137,181926
21,54,48,83,14.0,145,86520
33,34,66,12,52.0,139,227585
44,37,71,31,8.0,137,81484
96,89,91,100,98.0,217,204291
55,25,76,35,64.0,150,212333
15,29,20,50,48.0,132,9689
25,5,30,24,37.0,125,239610
78,99,77,99,81.0,192,178762
96,89,81,87,94.0,191,68814
69,84,93,87,21.0,171,212526
43,36,41,16,45.0,137,161015
31,75,46,49,77.0,155,192759
92,92,92,96,47.0,185,217238
72,69,14,58,33.0,148,73082
82,77,84,61,72.0,172,184022
19,3,5,17,92.0,124,63957
30,56,66,69,75.0,158,175311
77,77,52,54,87.0,167,19921
75,89,95,83,95.0,187,116012
65,100,81,85,20.0,176,12686
78,34,49,44,75.0,156,141700
42,35,16,20,69.0,137,95420
96,67,87,52,22.0,167,126486
31,15,51,9,86.0,140,213249
4,8,5,21,1.0,84,96855
50,82,89,69,17.0,161,142853
40,25,47,13,16.0,131,218816
13,40,22,18,1.0,102,121115
41,59,25,17,20.0,136,237355
74,58,52,45,65.0,157,90987
17,23,7,38,32.0,123,48587
100,84,96,99,91.0,205,225685
19,18,15,2,1.0,92,129007
59,74,37,4,54.0,143,141767
29,12,38,31,73.0,138,9980
28,58,17,13,6.0,124,184168
31,32,33,68,17.0,139,181739
60,67,75,29,58.0,154,1234
91,78,82,62,68.0,174,242526
10,27,67,11,13.0,126,183596
12,25,48,10,74.0,134,81093
78,50,58,65,79.0,164,41096
9,16,21,34,23.0,123,177396
92,69,89,65,87.0,179,130864
89,48,74,68,64.0,166,101646
7,4,4,13,2.0,98,148897
59,86,100,86,81.0,184,61080
45,92,62,79,98.0,176,132393
36,25,50,60,88.0,152,141293
32,13,19,3,1.0,95,40733
78,58,76,56,50.0,160,87037
87,82,66,97,99.0,191,98486
88,77,50,72,22.0,162,47394
67,43,21,35,53.0,142,122304
86,98,90,95,63.0,188,49200
85,43,66,56,51.0,158,14771
71,54,36,13,37.0,143,69471
55,40,22,26,45.0,138,164280
66,79,77,64,18.0,160,199402
48,17,26,24,38.0,132,188322
70,12,36,7,59.0,135,178208
1,2,13,8,1.0,79,52648
4,43,23,74,63.0,139,75895
35,70,67,60,65.0,158,72416
25,20,44,77,12.0,137,86425
33,10,6,19,19.0,118,238241
4,34,41,20,1.0,101,30364
83,86,84,22,45.0,162,203036
12,7,35,26,1.0,98,236065
43,89,93,43,55.0,162,64878
17,11,13,20,68.0,126,165700
54,53,40,79,90.0,163,45612
68,34,55,69,64.0,156,224514
74,72,60,84,31.0,164,188533
18,17,78,47,54.0,141,230230
4,2,4,8,32.0,103,157943
33,39,34,27,47.0,137,129720
77,96,86,72,85.0,181,52007
70,87,80,98,46.0,176,153307
75,92,100,92,95.0,196,73163
11,38,48,9,48.0,130,90690
29,13,29,25,64.0,133,146536
71,50,65,56,96.0,167,88416
82,6,18,72,8.0,135,166542
64,90,66,100,49.0,191,210269
14,16,46,11,74.0,133,44130
30,47,52,49,80.0,151,152578
50,30,57,50,30.0,144,154196
69,71,95,40,97.0,175,186128
45,60,51,58,75.0,157,191851
33,32,39,52,8.0,133,1231
15,14,21,32,7.0,118,33029
70,71,92,97,53.0,176,138946
55,92,54,38,31.0,155,158851
23,33,24,65,73.0,144,126712
65,22,56,17,54.0,142,136140
84,88,60,61,66.0,170,13895
72,76,43,45,57.0,156,77055
43,96,83,96,78.0,181,113145
60,57,35,66,21.0,149,130888
89,31,76,25,25.0,151,100275
90,96,98,69,38.0,180,152936
73,87,72,74,1.0,140,202939
96,97,98,99,80.0,202,195250
88,99,86,91,92.0,195,38991
86,90,94,81,96.0,189,173013
77,77,73,15,94.0,166,156682
14,52,68,24,88.0,149,63115
54,73,40,35,24.0,147,70501
76,85,86,73,34.0,169,90951
31,91,62,4,67.0,149,239475
69,73,69,74,70.0,168,58949
48,36,15,56,30.0,138,70258
3,64,51,11,50.0,132,109505
65,39,85,94,87.0,174,82728
36,17,25,39,9.0,126,154813
71,96,70,93,84.0,183,4215
13,31,20,29,21.0,126,226812
14,1,2,3,5.0,93,210855
88,67,66,91,84.0,179,223177
46,74,34,72,51.0,153,12553
53,61,55,38,57.0,150,103214
33,79,70,87,54.0,162,97125
84,33,18,41,37.0,143,179999
42,79,47,76,70.0,161,138291
85,73,92,69,59.0,171,131862
67,67,54,75,10.0,152,162321
27,30,49,15,10.0,128,85877
91,72,54,56,86.0,171,52672
27,19,53,27,13.0,129,143497
5,4,3,2,4.0,94,234238
57,42,63,70,69.0,159,32165
63,29,83,37,34.0,149,222321
91,97,71,77,78.0,182,27192
29,35,12,16,80.0,134,97871
33,35,72,10,49.0,139,156268
22,46,91,21,93.0,156,69128
21,11,15,20,11.0,116,197787
13,25,56,54,41.0,137,224874
84,72,82,68,79.0,174,15408
54,77,56,43,55.0,154,144174
61,65,66,48,23.0,152,138510
32,37,56,63,79.0,153,185785
68,65,81,95,1.0,143,184671
38,69,53,25,53.0,146,149468
49,61,53,28,96.0,158,110545
33,54,17,49,75.0,145,50336
39,67,71,66,58.0,157,22028
58,73,99,96,15.0,171,86165
96,87,74,61,19.0,169,47942
47,16,35,3,29.0,127,152140
96,69,83,29,83.0,172,197382
5,2,11,40,20.0,112,75207
63,58,42,12,15.0,139,33457
55,56,51,69,79.0,160,119120
15,10,73,34,14.0,129,12089
94,96,99,90,85.0,198,216548
6,8,4,23,18.0,109,139849
21,38,5,11,43.0,122,243165
60,46,5,75,84.0,150,42459
71,43,60,50,74.0,158,33826
14,41,37,28,6.0,125,181318
20,1,2,4,1.0,78,122577
63,7,44,60,62.0,144,134768
85,78,89,30,55.0,164,65364
89,49,71,50,20.0,157,12923
14,7,7,8,2.0,103,207897
80,92,99,60,48.0,176,65470
42,86,14,2,84.0,142,728
12,11,9,4,13.0,108,109807
54,75,52,13,29.0,146,68816
30,34,24,19,54.0,132,134380
24,19,59,57,67.0,145,40561
20,54,46,27,23.0,137,151651
77,58,43,71,39.0,157,60314
70,85,82,69,66.0,171,202205
54,57,52,82,81.0,164,187320
14,11,64,15,38.0,129,99482
82,50,66,18,37.0,151,180457
83,22,7,35,13.0,131,38713
74,90,43,63,92.0,171,91069
36,15,13,22,9.0,119,84048
83,89,96,49,70.0,177,146822
32,45,25,26,24.0,133,19634
88,99,99,58,88.0,191,91784
66,35,59,46,27.0,148,23857
7,21,25,62,96.0,143,114656
6,46,37,34,2.0,122,90331
7,16,2,19,50.0,113,218891
22,24,67,35,51.0,139,145356
96,90,71,97,97.0,195,3496
8,36,46,42,24.0,133,163235
97,85,90,94,56.0,185,179543
14,62,20,10,32.0,129,21150
81,78,78,86,92.0,181,14150
95,63,97,79,58.0,178,189496
18,35,67,29,28.0,137,162432
18,45,56,39,42.0,140,209939
33,74,56,59,24.0,150,161980
52,27,78,66,44.0,152,198248
13,27,54,57,63.0,142,215071
78,80,24,71,79.0,165,133275
32,35,96,61,1.0,142,201790
35,26,10,37,61.0,132,44427
29,3,52,9,97.0,138,90326
53,46,48,97,12.0,154,34268
22,37,44,26,29.0,134,87256
62,73,63,32,84.0,161,100850
38,42,20,10,1.0,105,124694
8,66,44,70,84.0,153,92917
22,39,29,38,60.0,137,94394
58,44,59,87,69.0,163,217076
100,92,88,93,99.0,203,157080
15,39,27,35,43.0,132,105029
4,24,15,18,51.0,120,40897
94,100,98,93,87.0,203,44220
30,31,45,16,58.0,136,2884
37,42,13,21,31.0,130,57672
3,11,13,8,16.0,109,30902
76,47,85,28,22.0,152,22375
28,21,32,13,9.0,122,205003
38,67,74,39,64.0,154,98708
51,83,77,39,70.0,162,31787
83,93,52,96,57.0,176,32967
96,93,99,98,91.0,202,109947
63,41,93,10,3.0,140,210422
79,9,10,29,56.0,134,194857
26,80,58,74,19.0,152,235477
25,90,82,99,88.0,179,164587
64,14,39,32,59.0,140,148619
47,40,35,44,21.0,140,128001
33,33,26,43,18.0,134,28312
71,65,41,9,90.0,155,114939
56,8,17,53,19.0,131,86523
94,16,27,52,27.0,146,29843
25,12,21,33,45.0,128,144945
63,76,92,57,100.0,197,152213
60,80,77,43,24.0,157,11798
1,10,13,12,7.0,103,245266
58,53,13,23,35.0,136,33089
16,7,5,13,73.0,120,143481
98,73,52,89,88.0,183,95334
28,7,15,67,11.0,125,236524
55,33,15,15,27.0,131,83388
56,54,47,21,37.0,144,35701
94,92,96,66,94.0,190,59238
76,69,31,50,76.0,159,50373
63,56,69,40,22.0,151,61561
47,60,55,60,90.0,162,135592
5,1,2,6,1.0,72,45373
64,69,41,50,81.0,159,203194
42,34,27,49,12.0,134,131154
29,50,68,23,43.0,143,36974
29,61,67,22,37.0,144,116000
83,48,72,82,77.0,171,114774
73,69,80,45,30.0,158,234726
87,68,70,74,71.0,172,240873
62,37,29,28,48.0,141,134160
20,9,4,23,55.0,118,23236
40,29,37,4,40.0,131,132790
7,30,41,40,16.0,128,245715
6,45,27,48,67.0,137,166576
32,16,15,9,76.0,130,22322
71,66,67,51,73.0,163,105180
82,82,100,93,95.0,195,157436
84,75,72,71,4.0,157,189142
99,72,83,93,76.0,188,42108
26,31,13,19,31.0,126,25938
95,94,60,81,100.0,192,225829
45,21,55,57,49.0,144,86305
36,31,28,20,49.0,134,144039
97,76,72,78,76.0,179,32688
11,31,32,54,72.0,140,108128
56,97,86,86,82.0,181,32001
13,6,2,14,3.0,101,111156
86,61,70,78,80.0,173,67531
69,51,79,61,97.0,171,47063
5,3,6,7,36.0,107,148482
18,6,14,34,34.0,122,245274
82,41,49,30,10.0,142,158618
44,85,93,60,53.0,164,47558
80,90,35,10,77.0,158,98742
55,42,25,18,71.0,143,147910
67,66,46,37,61.0,153,147486
64,32,29,36,68.0,146,236158
15,6,20,15,1.0,93,126448
25,55,69,40,33.0,145,62701
93,89,80,100,80.0,192,201542
49,62,73,67,12.0,150,235395
41,76,57,32,19.0,146,201917
49,43,76,15,58.0,146,80704
27,10,17,49,22.0,127,97589
48,26,68,69,4.0,141,197216
53,72,70,26,85.0,159,33563
88,72,87,87,57.0,175,85667
2,11,24,33,54.0,121,85926
9,10,16,74,7.0,121,156429
47,49,54,22,58.0,145,70188
27,24,20,34,63.0,134,72003
15,4,44,19,32.0,123,74387
85,74,69,35,70.0,165,71154
92,99,36,37,11.0,158,41171
10,49,52,32,32.0,136,242379
76,61,70,80,17.0,160,44270
15,5,5,24,5.0,106,27853
38,8,10,20,1.0,96,168340
62,98,63,82,21.0,167,224661
49,81,76,3,94.0,159,90792
84,92,75,92,6.0,168,123989
98,93,98,73,90.0,195,85164
81,86,80,51,31.0,164,140330
37,14,56,23,78.0,142,110480
94,89,83,45,28.0,169,4859
93,62,93,88,15.0,171,126687
9,9,4,26,7.0,107,178887
63,91,94,99,98.0,194,163258
4,9,7,66,40.0,120,182947
84,96,76,58,78.0,177,54344
42,23,8,71,51.0,136,45000
94,80,72,84,84.0,182,44065
35,49,93,45,68.0,158,31631
70,28,28,74,1.0,122,22488
76,35,43,70,91.0,163,120926
38,95,76,97,95.0,184,202563
89,84,93,94,95.0,192,90280
19,32,52,27,55.0,137,200414
51,50,64,69,40.0,153,231997
52,3,77,74,74.0,152,177916
18,35,9,24,8.0,117,104725
46,48,57,77,46.0,153,43801
60,71,76,90,67.0,171,38014
80,75,40,42,78.0,162,234204
38,20,22,26,7.0,123,176286
2,2,20,26,1.0,101,186999
51,57,17,28,73.0,145,54042
31,53,45,35,27.0,140,246041
99,92,91,93,92.0,198,182665
54,69,55,38,39.0,150,100580
10,32,13,59,69.0,135,111494
76,95,62,94,16.0,171,157718
1,2,3,4,5.0,90,240568
3,8,9,43,23.0,115,226431
81,84,39,89,29.0,166,90720
57,49,8,28,89.0,144,167529
21,16,4,25,89.0,129,170496
34,31,40,14,46.0,134,155435
78,83,86,100,21.0,192,172778
66,25,23,45,76.0,147,164077
37,60,92,34,91.0,163,34500
51,59,33,83,61.0,156,119750
28,64,88,1,2.0,111,79231
60,75,79,75,35.0,163,182653
23,51,34,93,30.0,150,127059
49,37,15,29,26.0,133,83237
40,60,83,14,18.0,144,241027
34,56,42,69,89.0,158,217461
94,90,86,82,22.0,176,52834
61,50,83,73,43.0,160,70691
70,61,55,71,74.0,164,86525
90,61,55,62,96.0,173,155346
35,100,89,66,78.0,180,91941
16,42,21,11,37.0,127,113176
35,29,17,78,1.0,114,230204
97,100,96,88,74.0,198,48206
40,69,62,27,64.0,151,154161
88,92,76,74,67.0,178,3164
39,52,18,43,48.0,139,129286
65,64,66,72,45.0,160,233096
65,28,7,23,29.0,130,82499
48,64,74,76,68.0,164,60359
57,97,86,96,47.0,178,197559
69,82,77,94,11.0,165,121841
9,9,15,12,32.0,116,87951
90,36,19,89,61.0,159,218913
51,19,28,27,36.0,134,128836
44,29,56,21,8.0,132,54755
98,67,99,93,46.0,187,225502
78,44,21,6,42.0,138,209603
72,55,43,22,1.0,120,191074
12,33,57,46,88.0,147,18856
61,74,84,36,58.0,159,244490
21,38,73,46,38.0,143,94581
7,7,25,38,73.0,129,141754
32,10,55,56,41.0,139,229119
3,18,32,27,25.0,122,23930
34,32,54,58,19.0,142,118076
29,40,38,46,23.0,138,65404
5,25,10,9,14.0,111,63727
55,74,68,81,24.0,160,47078
72,50,55,68,72.0,162,122118
88,48,32,45,49.0,152,25759
79,87,95,52,92.0,180,26543
40,55,15,60,55.0,142,100648
68,29,37,52,79.0,153,88983
76,92,39,63,81.0,169,166614
19,63,37,20,80.0,144,113364
94,94,69,93,79.0,187,145132
46,24,37,28,70.0,142,62287
33,75,66,36,100.0,166,9163
92,80,57,56,94.0,175,65796
15,12,29,7,1.0,95,169481
66,93,85,75,90.0,180,227137
64,70,41,85,53.0,161,173738
82,29,22,9,14.0,133,175608
55,67,39,81,51.0,157,7028
27,25,18,38,58.0,133,22406
78,76,93,84,18.0,170,44209
20,37,40,29,37.0,135,96728
64,90,94,88,46.0,175,195648
16,76,29,15,46.0,136,25715
6,53,19,5,23.0,122,208653
32,50,41,6,43.0,135,163279
12,11,16,34,22.0,121,133011
14,11,40,44,2.0,120,64076
65,32,28,69,58.0,149,240879
70,28,33,26,48.0,141,119794
88,93,11,1,49.0,126,15335
23,33,9,3,20.0,118,81980
18,20,20,91,14.0,135,200316
61,49,47,48,84.0,157,18297
16,20,6,56,1.0,99,58429
60,37,33,32,71.0,147,98307
34,23,28,29,14.0,128,185886
78,38,62,86,91.0,170,173211
93,80,97,79,43.0,179,32920
12,12,16,3,69.0,121,100200
75,23,83,36,17.0,147,205748
62,47,52,39,46.0,148,164367
22,72,84,85,88.0,169,182481
43,35,18,24,28.0,132,66983
57,38,25,35,61.0,142,42826
15,35,40,20,72.0,138,146640
100,99,84,84,15.0,184,211368
17,50,70,42,23.0,142,140243
78,86,99,87,8.0,173,107338
95,64,65,32,40.0,160,107515
64,71,78,30,96.0,167,39900
13,5,11,3,16.0,107,136463
24,4,9,42,31.0,120,94191
32,17,48,20,11.0,127,124588
8,11,33,34,82.0,133,68890
77,76,39,49,10.0,148,216266
68,54,67,66,78.0,164,81180
50,43,23,26,9.0,130,151075
16,24,71,16,50.0,135,133540
8,19,21,4,1.0,105,238012
10,2,1,5,1.0,76,222068
88,57,79,30,30.0,157,111170
31,48,32,48,3.0,131,128422
37,25,24,91,92.0,156,86323
98,84,79,67,39.0,174,189544
12,10,3,32,72.0,121,244532
32,47,54,7,71.0,143,157826
3,1,3,1,1.0,67,74752
63,82,78,97,83.0,181,7995
88,27,14,77,17.0,146,29776
59,85,86,63,46.0,164,21471
50,20,17,10,40.0,128,69738
24,76,81,81,24.0,158,128881
55,69,63,39,53.0,153,162029
98,80,84,88,69.0,185,214264
67,64,51,41,58.0,153,118955
78,61,71,69,5.0,153,8775
85,72,43,55,24.0,157,119629
45,76,32,55,46.0,150,132579
89,100,24,1,100.0,168,186099
79,63,50,20,20.0,148,97739
52,26,45,34,79.0,148,205512
14,6,25,12,37.0,119,102154
16,24,54,54,42.0,138,68702
65,93,88,80,83.0,180,104822
90,60,75,80,92.0,178,178789
66,42,5,4,21.0,126,186141
28,19,12,55,56.0,132,212080
57,26,58,40,56.0,146,92157
61,85,84,95,70.0,178,21539
69,61,81,65,64.0,165,65082
34,84,82,94,86.0,176,46433
29,36,50,34,2.0,129,96137
49,18,13,29,68.0,136,197599
34,63,81,71,24.0,155,198056
96,94,94,97,84.0,197,227893
50,63,54,1,32.0,138,245774
10,5,8,19,7.0,106,146703
71,75,76,65,97.0,176,67622
85,42,57,13,66.0,153,86879
88,76,99,71,53.0,176,111409
96,91,92,73,90.0,189,106794
14,26,18,30,51.0,128,197845
93,43,90,84,64.0,175,210379
45,25,35,70,80.0,151,50049
10,48,24,16,1.0,102,244728
89,86,77,73,71.0,177,213993
9,19,19,21,11.0,116,100078
52,88,51,33,64.0,156,180726
99,100,91,97,54.0,199,119691
22,12,6,33,26.0,120,159450
44,33,41,29,1.0,113,97504
15,10,14,26,74.0,127,183031
28,56,31,32,70.0,144,151747
39,44,78,55,41.0,150,34411
62,25,28,27,72.0,144,167323
92,62,22,48,57.0,155,144706
87,100,87,76,88.0,190,82483
1,13,9,5,3.0,97,242695
66,49,85,78,9.0,155,173437
76,52,72,28,50.0,153,211163
63,48,72,38,52.0,152,40661
82,55,81,71,12.0,158,110748
68,73,72,67,43.0,161,54873
57,22,25,31,23.0,135,202330
43,25,83,84,26.0,153,58305
32,37,35,23,60.0,138,97549
76,64,30,4,20.0,140,124893
7,6,8,9,73.0,117,7333
53,82,90,46,74.0,167,10515
81,34,22,50,96.0,158,46873
1,11,8,20,13.0,106,50186
97,97,90,89,93.0,197,125614
43,31,29,32,9.0,130,6622
89,89,78,51,4.0,159,41354
36,33,34,45,18.0,136,95396
30,63,20,27,68.0,142,120600
3,4,7,63,2.0,107,82775
28,6,6,12,8.0,109,170164
3,11,25,22,33.0,119,156808
75,57,54,94,84.0,173,228595
8,45,10,48,12.0,122,177791
78,85,98,17,94.0,175,87445
32,84,71,68,64.0,161,193464
13,82,65,8,85.0,149,150774
31,2,3,29,1.0,89,108543
9,2,4,28,62.0,113,58658
89,89,79,94,85.0,187,199878
26,32,42,19,5.0,125,164477
47,10,23,48,26.0,133,52592
72,79,85,53,68.0,168,142619
6,34,4,2,16.0,108,165833
83,90,66,95,87.0,184,25546
57,51,99,48,77.0,168,63165
29,5,28,3,21.0,119,96090
71,45,75,82,70.0,167,89503
29,64,75,55,61.0,154,57402
9,6,5,8,97.0,122,188362
76,67,50,73,71.0,165,223564
42,71,98,94,97.0,185,79305
2,48,72,2,20.0,125,84147
34,55,54,80,27.0,151,107646
39,50,21,41,55.0,140,63920
23,49,69,97,95.0,170,35965
31,80,73,48,30.0,152,52409
81,75,81,63,18.0,162,124621
85,81,43,16,65.0,158,178872
1,41,59,48,65.0,137,205156
7,9,18,2,1.0,87,108277
86,89,79,83,75.0,180,161645
2,27,14,20,44.0,118,183884
98,51,46,37,48.0,158,119881
56,92,82,98,70.0,181,10854
95,83,72,35,57.0,167,89901
44,44,38,66,69.0,153,158218
3,42,9,6,66.0,121,161998
46,47,9,29,10.0,127,136316
53,32,62,73,58.0,153,146113
55,83,97,81,88.0,180,110798
18,12,57,53,17.0,132,26858
76,95,76,89,63.0,178,167016
67,56,55,55,98.0,166,176566
82,75,62,76,14.0,160,224762
17,23,4,32,83.0,129,22732
81,31,15,14,36.0,137,18517
35,46,45,59,66.0,150,156719
96,94,92,100,77.0,199,120408
14,44,40,5,35.0,129,164348
59,29,31,7,37.0,134,48696
14,60,28,90,92.0,158,35326
61,88,64,92,94.0,180,124901
27,28,30,26,64.0,136,165293
94,98,100,98,95.0,208,171155
29,32,45,73,33.0,144,144900
73,82,78,51,7.0,154,36762
47,12,23,59,36.0,136,40479
62,65,56,89,84.0,171,60519
82,100,81,88,79.0,189,32009
15,12,34,26,26.0,125,174637
74,84,93,36,53.0,165,223367
43,28,37,3,7.0,123,57584
56,90,71,98,38.0,172,31788
57,71,55,77,80.0,166,111738
64,61,34,53,97.0,163,191034
38,96,84,45,69.0,166,192961
97,90,99,92,33.0,189,178289
46,21,32,36,20.0,134,222771
100,100,97,83,75.0,216,190375
77,83,99,98,90.0,193,3358
67,38,81,95,34.0,165,113744
12,8,5,35,1.0,91,238220
7,10,3,84,1.0,97,103848
65,37,51,9,72.0,147,18144
88,70,65,12,55.0,156,44544
95,55,82,83,59.0,173,42303
34,49,44,47,41.0,143,168345
65,46,73,68,77.0,163,11606
53,26,22,12,80.0,139,231464
55,39,62,28,31.0,144,89542
14,10,31,34,45.0,127,237636
5,18,24,22,24.0,120,180901
71,67,49,56,98.0,169,206289
1,6,6,17,1.0,81,241616
27,26,27,42,2.0,124,202420
20,23,17,5,31.0,121,65540
42,24,84,78,11.0,147,85082
5,11,25,2,36.0,113,71165
72,65,43,18,23.0,146,56500
61,92,84,71,39.0,167,130662
56,92,94,58,59.0,169,245703
40,69,35,52,25.0,146,82097
11,37,9,51,30.0,127,236180
21,12,8,66,29.0,127,61012
53,35,44,78,13.0,145,193247
46,89,84,50,78.0,167,234398
52,48,63,81,81.0,164,216282
24,21,26,55,35.0,134,63364
54,80,85,42,92.0,169,193232
20,64,61,51,72.0,152,182768
84,97,92,58,59.0,176,178892
34,45,15,76,6.0,134,225304
32,72,81,86,84.0,169,196927
46,43,48,59,84.0,155,23117
54,85,68,93,54.0,169,89306
47,11,17,73,38.0,137,98986
45,30,66,19,11.0,135,63402
79,95,67,92,99.0,189,208890
11,7,6,9,50.0,113,34316
90,86,85,88,55.0,178,15569
53,57,76,90,11.0,156,53853
20,46,50,67,27.0,144,171804
97,83,86,95,92.0,193,120784
93,63,52,79,94.0,177,134383
15,57,43,15,45.0,135,9433
69,29,37,36,16.0,139,77035
98,28,1,66,76.0,135,114452
65,99,92,70,98.0,189,113880
67,62,74,57,15.0,153,112697
15,24,11,38,25.0,124,147372
7,7,10,30,67.0,121,7143
39,44,77,82,97.0,169,230100
84,72,78,47,31.0,161,7362
39,74,62,10,1.0,118,223080
35,40,35,69,12.0,139,62634
58,76,65,52,84.0,165,158297
59,83,98,90,27.0,174,7063
68,89,65,83,80.0,175,218028
80,95,87,35,100.0,184,181520
92,50,67,81,79.0,173,93366
84,91,87,71,85.0,181,58723
21,55,11,45,7.0,126,64259
68,50,61,48,95.0,164,86378
33,68,89,64,70.0,163,38201
74,81,74,68,41.0,165,155333
89,73,89,59,74.0,174,173811
58,37,16,46,36.0,139,130095
91,92,90,52,91.0,182,122709
56,47,33,41,42.0,144,162136
57,94,91,66,100.0,185,123841
54,34,49,90,21.0,153,15999
20,21,40,41,96.0,146,36156
1,23,2,7,1.0,81,51323
79,63,56,85,98.0,177,155195
26,13,8,43,55.0,126,4342
48,20,54,54,12.0,137,21027
3,19,3,11,46.0,111,84736
72,88,82,6,91.0,166,114684
11,17,31,12,9.0,117,100510
14,3,5,47,74.0,123,169543
72,60,62,41,37.0,153,17950
15,5,13,31,1.0,93,55272
90,85,82,90,8.0,169,4978
12,13,30,9,1.0,96,90492
90,39,94,83,44.0,170,197988
71,45,66,57,66.0,159,162373
8,2,8,5,6.0,98,6680
20,41,11,47,1.0,105,117951
94,99,98,81,98.0,201,171098
13,4,11,3,1.0,84,36544
98,83,90,85,86.0,190,217059
33,96,96,79,65.0,175,8262
63,70,86,100,85.0,184,202113
97,96,100,87,85.0,200,165846
92,72,65,69,70.0,172,96009
38,58,26,32,56.0,141,182172
64,16,53,22,82.0,148,150400
66,42,16,9,1.0,122,217139
58,76,38,17,63.0,149,59208
87,91,96,86,92.0,191,4084
46,67,26,23,76.0,148,78803
92,80,80,71,46.0,171,155595
16,20,36,26,4.0,120,73799
13,22,3,22,96.0,129,67133
20,4,18,9,70.0,123,240079
46,70,74,83,73.0,167,53114
7,18,20,23,1.0,96,163278
12,16,29,64,66.0,138,38981
67,12,51,37,95.0,153,53969
74,88,82,85,81.0,179,72693
74,61,95,96,54.0,176,227270
28,20,12,4,13.0,115,75006
100,97,95,100,90.0,222,213045
30,11,4,12,11.0,111,77847
83,81,82,67,1.0,155,72839
8,21,19,37,1.0,99,27816
28,37,45,29,10.0,131,232154
59,41,57,33,48.0,147,65472
22,18,35,35,4.0,123,125818
68,33,87,10,89.0,157,40511
48,57,26,41,33.0,142,23744
80,42,56,77,67.0,163,207818
58,37,30,55,1.0,132,125966
41,57,71,59,55.0,154,138914
20,25,20,22,1.0,101,15451
80,98,87,90,42.0,180,205038
5,17,68,2,2.0,112,22650
66,94,81,66,74.0,174,90797
62,82,60,49,78.0,164,148437
58,30,42,26,62.0,143,42232
97,70,55,70,80.0,175,28370
86,81,53,72,82.0,173,81533
82,78,87,58,99.0,181,29091
84,41,57,69,20.0,155,104650
20,10,11,27,1.0,95,94788
12,23,22,27,49.0,127,173569
29,51,78,34,34.0,145,80888
86,25,25,59,62.0,151,188999
76,73,59,44,82.0,164,203064
48,86,69,99,96.0,184,159738
75,100,98,100,68.0,212,51929
27,26,23,49,3.0,125,211509
63,72,91,45,54.0,161,59417
91,7,3,22,35.0,128,58046
1,21,49,68,17.0,128,225057
76,66,61,63,78.0,166,48388
7,92,79,58,45.0,153,60311
36,61,70,44,24.0,148,121267
10,27,45,31,97.0,144,235148
27,23,6,10,37.0,120,63847
36,67,56,39,42.0,147,18724
59,23,78,75,80.0,161,213748
78,16,65,28,80.0,153,78659
38,9,3,41,7.0,114,112422
55,45,35,48,46.0,146,108845
54,83,39,57,78.0,161,190035
40,84,89,96,72.0,177,113888
26,54,56,44,37.0,144,97166
88,32,53,27,5.0,140,178359
98,90,74,77,56.0,179,96250
9,8,7,56,17.0,117,69967
78,67,29,35,64.0,153,130518
13,12,16,13,4.0,110,218569
32,35,18,74,35.0,140,49490
12,1,1,1,2.0,38,221683
42,69,55,93,88.0,170,214332
38,34,87,25,65.0,149,208586
59,84,96,90,23.0,173,203778
73,40,36,40,29.0,145,204330
39,82,50,89,86.0,169,227091
6,1,1,1,19.0,44,140232
84,93,14,38,72.0,159,140810
3,53,38,66,91.0,148,145547
72,95,87,95,93.0,189,18374
17,14,15,23,40.0,123,226066
36,52,56,40,5.0,136,42387
72,72,59,49,22.0,155,73731
23,26,43,66,73.0,146,176051
73,45,59,58,19.0,151,42722
94,80,88,91,99.0,195,102014
59,79,46,48,73.0,159,148586
81,85,80,72,78.0,176,238409
92,95,100,97,98.0,205,176446
4,5,12,3,53.0,110,91241
55,75,54,7,51.0,146,175647
26,27,26,12,1.0,102,62227
52,61,34,45,79.0,153,150022
25,59,16,40,95.0,148,228576
79,80,66,67,61.0,166,46259
18,7,10,16,30.0,117,28276
13,21,13,12,1.0,108,134594
23,36,15,35,63.0,134,190487
67,43,13,16,32.0,135,128750
43,40,48,62,96.0,159,96831
5,11,25,64,37.0,127,220938
31,7,49,21,51.0,131,144543
61,45,16,23,40.0,137,61075
52,37,47,63,14.0,143,105563
37,43,91,61,52.0,155,79996
45,42,95,66,44.0,158,107371
